t_s,pasada,idac0,idac1,idac2,fase,posicion,asentamiento_incompleto,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
1486.04,2,24,192,56,abba,A1,False,3,SUMo,978243.0,287.0,True,True,True,-463.17943489999897
1486.4,2,24,192,56,abba,A1,False,4,LPo,875024.0,261.0,True,False,True,-2518.8580732
1488.26,2,24,192,72,abba,B1,False,0,PGAgain,1002203.0,256.0,True,True,True,14.000737099999494
1488.62,2,24,192,72,abba,B1,False,1,BPo,1020814.0,257.0,True,True,True,384.6518297999993
1488.98,2,24,192,72,abba,B1,False,2,OPA_SUMo,988121.0,261.0,True,True,True,-266.45215030000037
1489.34,2,24,192,72,abba,B1,False,3,SUMo,990067.0,272.0,True,True,True,-227.69619809999986
1489.7,2,24,192,72,abba,B1,False,4,LPo,875061.0,281.0,True,False,True,-2518.1211922999996
1491.56,2,24,192,72,abba,B2,False,0,PGAgain,1002215.0,276.0,True,True,True,14.239725500000635
1491.92,2,24,192,72,abba,B2,False,1,BPo,1020818.0,282.0,True,True,True,384.7314925999997
1492.28,2,24,192,72,abba,B2,False,2,OPA_SUMo,988155.0,280.0,True,True,True,-265.77501650000056
1492.64,2,24,192,72,abba,B2,False,3,SUMo,990002.0,258.0,True,True,True,-228.99071860000095
1493.0,2,24,192,72,abba,B2,False,4,LPo,875033.0,252.0,True,False,True,-2518.6788318999998
1494.86,2,24,192,56,abba,A2,False,0,PGAgain,1002254.0,283.0,True,True,True,15.01643780000038
1495.22,2,24,192,56,abba,A2,False,1,BPo,1020809.0,258.0,True,True,True,384.5522512999994
1495.58,2,24,192,56,abba,A2,False,2,OPA_SUMo,976209.0,278.0,True,True,True,-503.6879687000011
1495.94,2,24,192,56,abba,A2,False,3,SUMo,978256.0,258.0,True,True,True,-462.92053080000056
1496.3,2,24,192,56,abba,A2,False,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
1498.16,2,24,192,60,abba,A1,False,0,PGAgain,1002245.0,276.0,True,True,True,14.837196500000092
1498.52,2,24,192,60,abba,A1,False,1,BPo,1020833.0,245.0,True,True,True,385.0302280999994
1498.88,2,24,192,60,abba,A1,False,2,OPA_SUMo,979135.0,272.0,True,True,True,-445.4146305000002
1499.24,2,24,192,60,abba,A1,False,3,SUMo,981172.0,257.0,True,True,True,-404.84634959999954
1499.6,2,24,192,60,abba,A1,False,4,LPo,875000.0,253.0,True,False,True,-2519.3360500000003
1501.46,2,24,192,68,abba,B1,False,0,PGAgain,1002216.0,268.0,True,True,True,14.259641200000164
1501.82,2,24,192,68,abba,B1,False,1,BPo,1020728.0,260.0,True,True,True,382.93907959999905
1502.18,2,24,192,68,abba,B1,False,2,OPA_SUMo,985102.0,278.0,True,True,True,-326.5776486000005
1502.54,2,24,192,68,abba,B1,False,3,SUMo,987105.0,263.0,True,True,True,-286.6865014999997
1502.9,2,24,192,68,abba,B1,False,4,LPo,875000.0,253.0,True,False,True,-2519.3360500000003
1504.76,2,24,192,68,abba,B2,False,0,PGAgain,1002218.0,260.0,True,True,True,14.299472599999222
1505.12,2,24,192,68,abba,B2,False,1,BPo,1020746.0,280.0,True,True,True,383.2975621999996
1505.48,2,24,192,68,abba,B2,False,2,OPA_SUMo,985097.0,264.0,True,True,True,-326.67722710000044
1505.84,2,24,192,68,abba,B2,False,3,SUMo,987086.0,286.0,True,True,True,-287.06489979999975
1506.2,2,24,192,68,abba,B2,False,4,LPo,875018.0,286.0,True,False,True,-2518.9775673999998
1508.06,2,24,192,60,abba,A2,False,0,PGAgain,1002209.0,252.0,True,True,True,14.120231299998933
1508.42,2,24,192,60,abba,A2,False,1,BPo,1020786.0,285.0,True,True,True,384.09419019999893
1508.78,2,24,192,60,abba,A2,False,2,OPA_SUMo,979201.0,282.0,True,True,True,-444.1001942999996
1509.14,2,24,192,60,abba,A2,False,3,SUMo,981216.0,258.0,True,True,True,-403.97005879999983
1509.5,2,24,192,60,abba,A2,False,4,LPo,875000.0,254.0,True,False,True,-2519.3360500000003
1511.36,2,24,192,62,abba,A1,False,0,PGAgain,1002199.0,285.0,True,True,True,13.921074299999113
1511.72,2,24,192,62,abba,A1,False,1,BPo,1020832.0,265.0,True,True,True,385.0103123999999
1512.08,2,24,192,62,abba,A1,False,2,OPA_SUMo,980558.0,296.0,True,True,True,-417.07458940000015
1512.44,2,24,192,62,abba,A1,False,3,SUMo,982645.0,255.0,True,True,True,-375.5105235000004
1512.8,2,24,192,62,abba,A1,False,4,LPo,875000.0,251.0,True,False,True,-2519.3360500000003
1514.66,2,24,192,66,abba,B1,False,0,PGAgain,1002186.0,270.0,True,True,True,13.662170200000707
1515.02,2,24,192,66,abba,B1,False,1,BPo,1020821.0,256.0,True,True,True,384.7912397000006
1515.38,2,24,192,66,abba,B1,False,2,OPA_SUMo,983623.0,285.0,True,True,True,-356.0329688999991
1515.74,2,24,192,66,abba,B1,False,3,SUMo,985610.0,267.0,True,True,True,-316.46047299999975
1516.1,2,24,192,66,abba,B1,False,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
1517.96,2,24,192,66,abba,B2,False,0,PGAgain,1002214.0,277.0,True,True,True,14.219809800001105
1518.32,2,24,192,66,abba,B2,False,1,BPo,1020782.0,279.0,True,True,True,384.0145274000008
1518.68,2,24,192,66,abba,B2,False,2,OPA_SUMo,983632.0,248.0,True,True,True,-355.85372760000104
1519.04,2,24,192,66,abba,B2,False,3,SUMo,985579.0,283.0,True,True,True,-317.077859700001
1519.4,2,24,192,66,abba,B2,False,4,LPo,875000.0,275.0,True,False,True,-2519.3360500000003
1521.26,2,24,192,62,abba,A2,False,0,PGAgain,1002240.0,248.0,True,True,True,14.737618000000182
1521.62,2,24,192,62,abba,A2,False,1,BPo,1020847.0,260.0,True,True,True,385.3090478999996
1521.98,2,24,192,62,abba,A2,False,2,OPA_SUMo,980583.0,261.0,True,True,True,-416.5766969000006
1522.34,2,24,192,62,abba,A2,False,3,SUMo,982544.0,273.0,True,True,True,-377.52200920000035
1522.7,2,24,192,62,abba,A2,False,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
1587.38,2,24,128,0,referencia,,False,0,PGAgain,1002253.0,249.0,True,True,True,14.996522100000853
1587.74,2,24,128,0,referencia,,False,1,BPo,1015002.0,267.0,True,True,True,268.9017813999991
1588.1,2,24,128,0,referencia,,False,2,OPA_SUMo,957486.0,258.0,True,True,True,-876.5696198000003
1588.46,2,24,128,0,referencia,,False,3,SUMo,959585.0,255.0,True,True,True,-834.7665654999993
1588.82,2,24,128,0,referencia,,False,4,LPo,875000.0,259.0,True,False,True,-2519.3360500000003
1590.68,2,24,128,-255,malla,,False,0,PGAgain,1002283.0,269.0,True,True,True,15.59399310000031
1591.04,2,24,128,-255,malla,,False,1,BPo,1015026.0,247.0,True,True,True,269.3797581999991
1591.4,2,24,128,-255,malla,,False,2,OPA_SUMo,875000.0,260.0,True,False,True,-2519.3360500000003
1591.76,2,24,128,-255,malla,,False,3,SUMo,875000.0,273.0,True,False,True,-2519.3360500000003
1592.12,2,24,128,-255,malla,,False,4,LPo,875000.0,295.0,True,False,True,-2519.3360500000003
1593.98,2,24,128,-128,malla,,False,0,PGAgain,1002254.0,247.0,True,True,True,15.01643780000038
1594.34,2,24,128,-128,malla,,False,1,BPo,1015038.0,271.0,True,True,True,269.61874660000024
1594.7,2,24,128,-128,malla,,False,2,OPA_SUMo,875000.0,255.0,True,False,True,-2519.3360500000003
1595.06,2,24,128,-128,malla,,False,3,SUMo,875000.0,249.0,True,False,True,-2519.3360500000003
1595.42,2,24,128,-128,malla,,False,4,LPo,875054.0,270.0,True,False,True,-2518.2606022000004
1597.28,2,24,128,-64,malla,,False,0,PGAgain,1002224.0,258.0,True,True,True,14.418966800000925
1597.64,2,24,128,-64,malla,,False,1,BPo,1015062.0,270.0,True,True,True,270.09672340000026
1598.0,2,24,128,-64,malla,,False,2,OPA_SUMo,910092.0,276.0,True,True,True,-1820.4543056000005
1598.36,2,24,128,-64,malla,,False,3,SUMo,912080.0,247.0,True,True,True,-1780.8618939999992
1598.72,2,24,128,-64,malla,,False,4,LPo,875088.0,256.0,True,False,True,-2517.583468400001
1600.58,2,24,128,0,malla,,False,0,PGAgain,1002213.0,272.0,True,True,True,14.199894099999312
1600.94,2,24,128,0,malla,,False,1,BPo,1015025.0,272.0,True,True,True,269.35984249999956
1601.3,2,24,128,0,malla,,False,2,OPA_SUMo,957447.0,248.0,True,True,True,-877.3463321
1601.66,2,24,128,0,malla,,False,3,SUMo,959475.0,247.0,True,True,True,-836.9572924999995
1602.02,2,24,128,0,malla,,False,4,LPo,875013.0,250.0,True,False,True,-2519.0771458999993
1603.88,2,24,128,64,malla,,False,0,PGAgain,1002226.0,244.0,True,True,True,14.458798199999983
1604.24,2,24,128,64,malla,,False,1,BPo,1015068.0,265.0,True,True,True,270.2162175999997
1604.6,2,24,128,64,malla,,False,2,OPA_SUMo,1004918.0,255.0,True,True,True,68.07186260000013
1604.96,2,24,128,64,malla,,False,3,SUMo,1006892.0,253.0,True,True,True,107.38545440000105
1605.32,2,24,128,64,malla,,False,4,LPo,875000.0,254.0,True,False,True,-2519.3360500000003
1607.18,2,24,128,128,malla,,False,0,PGAgain,1002252.0,252.0,True,True,True,14.976606399999058
1607.54,2,24,128,128,malla,,False,1,BPo,1015011.0,254.0,True,True,True,269.0810226999994
1607.9,2,24,128,128,malla,,False,2,OPA_SUMo,1052343.0,270.0,True,True,True,1012.5739351000016
1608.26,2,24,128,128,malla,,False,3,SUMo,1054428.0,250.0,True,True,True,1054.0981696000022
1608.62,2,24,128,128,malla,,False,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003
1610.48,2,24,128,255,malla,,False,0,PGAgain,1002236.0,256.0,True,True,True,14.657955199999801
1610.84,2,24,128,255,malla,,False,1,BPo,1014980.0,269.0,True,True,True,268.46363600000035
1611.2,2,24,128,255,malla,,False,2,OPA_SUMo,1128000.0,273.0,True,False,True,2519.3360500000003
1611.56,2,24,128,255,malla,,False,3,SUMo,1128000.0,257.0,True,False,True,2519.3360500000003
1611.92,2,24,128,255,malla,,False,4,LPo,875000.0,256.0,True,False,True,-2519.3360500000003
1613.78,2,24,128,56,abba,A1,False,0,PGAgain,1002283.0,255.0,True,True,True,15.59399310000031
1614.14,2,24,128,56,abba,A1,False,1,BPo,1015062.0,267.0,True,True,True,270.09672340000026
1614.5,2,24,128,56,abba,A1,False,2,OPA_SUMo,998954.0,247.0,True,True,True,-50.70537220000098
1614.86,2,24,128,56,abba,A1,False,3,SUMo,1000953.0,262.0,True,True,True,-10.893887900000507
1615.22,2,24,128,56,abba,A1,False,4,LPo,875050.0,269.0,True,False,True,-2518.340265000001
1617.08,2,24,128,72,abba,B1,False,0,PGAgain,1002214.0,255.0,True,True,True,14.219809800001105
1617.44,2,24,128,72,abba,B1,False,1,BPo,1015078.0,256.0,True,True,True,270.4153745999995
1617.8,2,24,128,72,abba,B1,False,2,OPA_SUMo,1010814.0,258.0,True,True,True,185.4948297999993
1618.16,2,24,128,72,abba,B1,False,3,SUMo,1012843.0,279.0,True,True,True,225.90378509999923
1618.52,2,24,128,72,abba,B1,False,4,LPo,875076.0,253.0,True,False,True,-2517.8224567999996
1620.38,2,24,128,72,abba,B2,False,0,PGAgain,1002263.0,272.0,True,True,True,15.195679100000671
1620.74,2,24,128,72,abba,B2,False,1,BPo,1015042.0,276.0,True,True,True,269.6984094000006
1621.1,2,24,128,72,abba,B2,False,2,OPA_SUMo,1010849.0,293.0,True,True,True,186.19187930000092
1621.46,2,24,128,72,abba,B2,False,3,SUMo,1012780.0,271.0,True,True,True,224.64909599999947
1621.82,2,24,128,72,abba,B2,False,4,LPo,875000.0,282.0,True,False,True,-2519.3360500000003
1623.68,2,24,128,56,abba,A2,False,0,PGAgain,1002256.0,256.0,True,True,True,15.05626919999944
1624.04,2,24,128,56,abba,A2,False,1,BPo,1015143.0,255.0,True,True,True,271.7098951000006
1624.4,2,24,128,56,abba,A2,False,2,OPA_SUMo,998948.0,250.0,True,True,True,-50.82486640000042
1624.76,2,24,128,56,abba,A2,False,3,SUMo,1000921.0,261.0,True,True,True,-11.531190299999022
1625.12,2,24,128,56,abba,A2,False,4,LPo,875010.0,269.0,True,False,True,-2519.1368930000003
1626.98,2,24,128,60,abba,A1,False,0,PGAgain,1002201.0,305.0,True,True,False,13.960905700000435
1627.34,2,24,128,60,abba,A1,False,1,BPo,1014999.0,251.0,True,True,True,268.8420343000005
1627.7,2,24,128,60,abba,A1,False,2,OPA_SUMo,1001917.0,247.0,True,True,True,8.304846900000598
1628.06,2,24,128,60,abba,A1,False,3,SUMo,1003917.0,246.0,True,True,True,48.1362469000006
1628.42,2,24,128,60,abba,A1,False,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
1630.28,2,24,128,68,abba,B1,False,0,PGAgain,1002256.0,304.0,True,True,False,15.05626919999944
1630.64,2,24,128,68,abba,B1,False,1,BPo,1014992.0,277.0,True,True,True,268.70262439999925
1631.0,2,24,128,68,abba,B1,False,2,OPA_SUMo,1007835.0,271.0,True,True,True,126.16595950000072
1631.36,2,24,128,68,abba,B1,False,3,SUMo,1009838.0,252.0,True,True,True,166.05710659999932
1631.72,2,24,128,68,abba,B1,False,4,LPo,875005.0,284.0,True,False,True,-2519.2364715000003
1633.58,2,24,128,68,abba,B2,False,0,PGAgain,1002186.0,291.0,True,True,True,13.662170200000707
1633.94,2,24,128,68,abba,B2,False,1,BPo,1015095.0,284.0,True,True,True,270.75394150000056
1634.3,2,24,128,68,abba,B2,False,2,OPA_SUMo,1007816.0,292.0,True,True,True,125.78756120000062
1634.66,2,24,128,68,abba,B2,False,3,SUMo,1009789.0,275.0,True,True,True,165.08123729999974
1635.02,2,24,128,68,abba,B2,False,4,LPo,875000.0,255.0,True,False,True,-2519.3360500000003
1636.88,2,24,128,60,abba,A2,False,0,PGAgain,1002296.0,284.0,True,True,True,15.85289720000098
1637.24,2,24,128,60,abba,A2,False,1,BPo,1014993.0,251.0,True,True,True,268.722540100001
1637.6,2,24,128,60,abba,A2,False,2,OPA_SUMo,1001886.0,260.0,True,True,True,7.687460199999348
1637.96,2,24,128,60,abba,A2,False,3,SUMo,1003903.0,291.0,True,True,True,47.8574271000004
1638.32,2,24,128,60,abba,A2,False,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003
1640.18,2,24,128,62,abba,A1,False,0,PGAgain,1002244.0,268.0,True,True,True,14.817280800000562
1640.54,2,24,128,62,abba,A1,False,1,BPo,1015070.0,319.0,True,True,False,270.256049000001
1640.9,2,24,128,62,abba,A1,False,2,OPA_SUMo,1003315.0,245.0,True,True,True,36.14699550000109
1641.26,2,24,128,62,abba,A1,False,3,SUMo,1005264.0,264.0,True,True,True,74.96269480000021
1641.62,2,24,128,62,abba,A1,False,4,LPo,875000.0,281.0,True,False,True,-2519.3360500000003
1643.48,2,24,128,66,abba,B1,False,0,PGAgain,1002272.0,266.0,True,True,True,15.374920400000962
1643.84,2,24,128,66,abba,B1,False,1,BPo,1015059.0,263.0,True,True,True,270.0369762999994
1644.2,2,24,128,66,abba,B1,False,2,OPA_SUMo,1006323.0,291.0,True,True,True,96.05342109999958
1644.56,2,24,128,66,abba,B1,False,3,SUMo,1008276.0,247.0,True,True,True,134.94878319999907
1644.92,2,24,128,66,abba,B1,False,4,LPo,875050.0,262.0,True,False,True,-2518.340265000001
1646.78,2,24,128,66,abba,B2,False,0,PGAgain,1002267.0,270.0,True,True,True,15.27534190000105
1647.14,2,24,128,66,abba,B2,False,1,BPo,1015037.0,248.0,True,True,True,269.5988309000007
1647.5,2,24,128,66,abba,B2,False,2,OPA_SUMo,1006254.0,252.0,True,True,True,94.67923780000038
1647.86,2,24,128,66,abba,B2,False,3,SUMo,1008266.0,250.0,True,True,True,134.74962619999926
1648.22,2,24,128,66,abba,B2,False,4,LPo,875000.0,256.0,True,False,True,-2519.3360500000003
1650.08,2,24,128,62,abba,A2,False,0,PGAgain,1002273.0,274.0,True,True,True,15.39483610000049
1650.44,2,24,128,62,abba,A2,False,1,BPo,1015017.0,246.0,True,True,True,269.20051690000105
1650.8,2,24,128,62,abba,A2,False,2,OPA_SUMo,1003368.0,251.0,True,True,True,37.202527600001034
1651.16,2,24,128,62,abba,A2,False,3,SUMo,1005289.0,266.0,True,True,True,75.46058729999974
1651.52,2,24,128,62,abba,A2,False,4,LPo,875000.0,276.0,True,False,True,-2519.3360500000003
1716.2,2,24,64,0,referencia,,False,0,PGAgain,1002291.0,272.0,True,True,True,15.753318700001069
1716.56,2,24,64,0,referencia,,False,1,BPo,1009240.0,264.0,True,True,True,154.1475180000002
1716.92,2,24,64,0,referencia,,False,2,OPA_SUMo,980315.0,261.0,True,True,True,-421.9141044999989
1717.28,2,24,64,0,referencia,,False,3,SUMo,982273.0,250.0,True,True,True,-382.91916389999955
1717.64,2,24,64,0,referencia,,False,4,LPo,875025.0,257.0,True,False,True,-2518.8381575000008
1719.5,2,24,64,-255,malla,,False,0,PGAgain,1002277.0,269.0,True,True,True,15.47449890000087
1719.86,2,24,64,-255,malla,,False,1,BPo,1009243.0,249.0,True,True,True,154.20726510000105
1720.22,2,24,64,-255,malla,,False,2,OPA_SUMo,875000.0,259.0,True,False,True,-2519.3360500000003
1720.58,2,24,64,-255,malla,,False,3,SUMo,875000.0,263.0,True,False,True,-2519.3360500000003
1720.94,2,24,64,-255,malla,,False,4,LPo,875003.0,274.0,True,False,True,-2519.2763028999993
1722.8,2,24,64,-128,malla,,False,0,PGAgain,1002350.0,266.0,True,True,True,16.928345000000455
1723.16,2,24,64,-128,malla,,False,1,BPo,1009277.0,251.0,True,True,True,154.8843989000009
1723.52,2,24,64,-128,malla,,False,2,OPA_SUMo,885416.0,291.0,True,True,True,-2311.894118799999
1723.88,2,24,64,-128,malla,,False,3,SUMo,887404.0,260.0,True,True,True,-2272.3017072000002
1724.24,2,24,64,-128,malla,,False,4,LPo,875041.0,283.0,True,False,True,-2518.519506299999
1726.1,2,24,64,-64,malla,,False,0,PGAgain,1002330.0,269.0,True,True,True,16.530031000000815
1726.46,2,24,64,-64,malla,,False,1,BPo,1009277.0,273.0,True,True,True,154.8843989000009
1726.82,2,24,64,-64,malla,,False,2,OPA_SUMo,932790.0,253.0,True,True,True,-1368.4077470000009
1727.18,2,24,64,-64,malla,,False,3,SUMo,934825.0,247.0,True,True,True,-1327.8792974999992
1727.54,2,24,64,-64,malla,,False,4,LPo,875000.0,258.0,True,False,True,-2519.3360500000003
1729.4,2,24,64,0,malla,,False,0,PGAgain,1002323.0,255.0,True,True,True,16.390621099999585
1729.76,2,24,64,0,malla,,False,1,BPo,1009309.0,282.0,True,True,True,155.5217012999994
1730.12,2,24,64,0,malla,,False,2,OPA_SUMo,980251.0,249.0,True,True,True,-423.1887093000005
1730.48,2,24,64,0,malla,,False,3,SUMo,982304.0,276.0,True,True,True,-382.3017772000006
1730.84,2,24,64,0,malla,,False,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
1732.7,2,24,64,64,malla,,False,0,PGAgain,1002291.0,295.0,True,True,True,15.753318700001069
1733.06,2,24,64,64,malla,,False,1,BPo,1009267.0,277.0,True,True,True,154.68524190000105
1733.42,2,24,64,64,malla,,False,2,OPA_SUMo,1027712.0,254.0,True,True,True,522.0303283999998
1733.78,2,24,64,64,malla,,False,3,SUMo,1029718.0,246.0,True,True,True,561.9812226000015
1734.14,2,24,64,64,malla,,False,4,LPo,875000.0,257.0,True,False,True,-2519.3360500000003
1736.0,2,24,64,128,malla,,False,0,PGAgain,1002253.0,248.0,True,True,True,14.996522100000853
1736.36,2,24,64,128,malla,,False,1,BPo,1009238.0,259.0,True,True,True,154.10768660000113
1736.72,2,24,64,128,malla,,False,2,OPA_SUMo,1075099.0,264.0,True,True,True,1465.7756042999988
1737.08,2,24,64,128,malla,,False,3,SUMo,1077138.0,277.0,True,True,True,1506.3837165999985
1737.44,2,24,64,128,malla,,False,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003
1739.3,2,24,64,255,malla,,False,0,PGAgain,1002255.0,262.0,True,True,True,15.03635349999991
1739.66,2,24,64,255,malla,,False,1,BPo,1009257.0,255.0,True,True,True,154.48608489999899
1740.02,2,24,64,255,malla,,False,2,OPA_SUMo,1128000.0,271.0,True,False,True,2519.3360500000003
1740.38,2,24,64,255,malla,,False,3,SUMo,1128000.0,255.0,True,False,True,2519.3360500000003
1740.74,2,24,64,255,malla,,False,4,LPo,875018.0,273.0,True,False,True,-2518.9775673999998
1742.6,2,24,64,-8,abba,A1,False,0,PGAgain,1002278.0,267.0,True,True,True,15.494414600000399
1742.96,2,24,64,-8,abba,A1,False,1,BPo,1009237.0,273.0,True,True,True,154.08777089999933
1743.32,2,24,64,-8,abba,A1,False,2,OPA_SUMo,974353.0,269.0,True,True,True,-540.651507900001
1743.68,2,24,64,-8,abba,A1,False,3,SUMo,976289.0,271.0,True,True,True,-502.0947127000003
1744.04,2,24,64,-8,abba,A1,False,4,LPo,875000.0,256.0,True,False,True,-2519.3360500000003
1745.9,2,24,64,8,abba,B1,False,0,PGAgain,1002306.0,271.0,True,True,True,16.052054200000796
1746.26,2,24,64,8,abba,B1,False,1,BPo,1009248.0,259.0,True,True,True,154.30684360000095
1746.62,2,24,64,8,abba,B1,False,2,OPA_SUMo,986229.0,298.0,True,True,True,-304.1326546999992
1746.98,2,24,64,8,abba,B1,False,3,SUMo,988167.0,262.0,True,True,True,-265.53602809999944
1747.34,2,24,64,8,abba,B1,False,4,LPo,875000.0,279.0,True,False,True,-2519.3360500000003
1749.2,2,24,64,8,abba,B2,False,0,PGAgain,1002294.0,251.0,True,True,True,15.813065799999658
1749.56,2,24,64,8,abba,B2,False,1,BPo,1009234.0,252.0,True,True,True,154.02802380000074
1749.92,2,24,64,8,abba,B2,False,2,OPA_SUMo,986188.0,254.0,True,True,True,-304.9491984000002
1750.28,2,24,64,8,abba,B2,False,3,SUMo,988231.0,268.0,True,True,True,-264.2614233000001
1750.64,2,24,64,8,abba,B2,False,4,LPo,875000.0,259.0,True,False,True,-2519.3360500000003
1752.5,2,24,64,-8,abba,A2,False,0,PGAgain,1002241.0,250.0,True,True,True,14.75753369999971
1752.86,2,24,64,-8,abba,A2,False,1,BPo,1009252.0,261.0,True,True,True,154.38650639999906
1753.22,2,24,64,-8,abba,A2,False,2,OPA_SUMo,974370.0,244.0,True,True,True,-540.3129409999999
1753.58,2,24,64,-8,abba,A2,False,3,SUMo,976245.0,256.0,True,True,True,-502.97100349999994
1753.94,2,24,64,-8,abba,A2,False,4,LPo,875055.0,282.0,True,False,True,-2518.240686500001
1755.8,2,24,64,-4,abba,A1,False,0,PGAgain,1002270.0,257.0,True,True,True,15.33508899999964
1756.16,2,24,64,-4,abba,A1,False,1,BPo,1009335.0,243.0,True,True,True,156.03950950000072
1756.52,2,24,64,-4,abba,A1,False,2,OPA_SUMo,977328.0,266.0,True,True,True,-481.4023004000005
1756.88,2,24,64,-4,abba,A1,False,3,SUMo,979260.0,292.0,True,True,True,-442.9251680000002
1757.24,2,24,64,-4,abba,A1,False,4,LPo,875007.0,263.0,True,False,True,-2519.1966401000013
1759.1,2,24,64,4,abba,B1,False,0,PGAgain,1002303.0,267.0,True,True,True,15.992307099999946
1759.46,2,24,64,4,abba,B1,False,1,BPo,1009297.0,262.0,True,True,True,155.28271290000052
1759.82,2,24,64,4,abba,B1,False,2,OPA_SUMo,983221.0,260.0,True,True,True,-364.03908029999997
1760.18,2,24,64,4,abba,B1,False,3,SUMo,985153.0,244.0,True,True,True,-325.5619478999996
1760.54,2,24,64,4,abba,B1,False,4,LPo,875009.0,261.0,True,False,True,-2519.1568087
1762.4,2,24,64,4,abba,B2,False,0,PGAgain,1002265.0,267.0,True,True,True,15.235510499999728
1762.76,2,24,64,4,abba,B2,False,1,BPo,1009260.0,279.0,True,True,True,154.54583199999982
1763.12,2,24,64,4,abba,B2,False,2,OPA_SUMo,983148.0,281.0,True,True,True,-365.49292639999953
1763.48,2,24,64,4,abba,B2,False,3,SUMo,985154.0,259.0,True,True,True,-325.5420322000001
1763.84,2,24,64,4,abba,B2,False,4,LPo,875043.0,270.0,True,False,True,-2518.4796749
1765.7,2,24,64,-4,abba,A2,False,0,PGAgain,1002279.0,262.0,True,True,True,15.514330299999928
1766.06,2,24,64,-4,abba,A2,False,1,BPo,1009258.0,252.0,True,True,True,154.50600060000076
1766.42,2,24,64,-4,abba,A2,False,2,OPA_SUMo,977268.0,256.0,True,True,True,-482.59724239999946
1766.78,2,24,64,-4,abba,A2,False,3,SUMo,979256.0,259.0,True,True,True,-443.0048308000006
1767.14,2,24,64,-4,abba,A2,False,4,LPo,875000.0,270.0,True,False,True,-2519.3360500000003
1769.0,2,24,64,-2,abba,A1,False,0,PGAgain,1002252.0,279.0,True,True,True,14.976606399999058
1769.36,2,24,64,-2,abba,A1,False,1,BPo,1009327.0,255.0,True,True,True,155.88018389999996
1769.72,2,24,64,-2,abba,A1,False,2,OPA_SUMo,978722.0,265.0,True,True,True,-453.6398146000004
1770.08,2,24,64,-2,abba,A1,False,3,SUMo,980747.0,272.0,True,True,True,-413.31052210000087
1770.44,2,24,64,-2,abba,A1,False,4,LPo,875000.0,303.0,True,False,False,-2519.3360500000003
1772.3,2,24,64,2,abba,B1,False,0,PGAgain,1002270.0,245.0,True,True,True,15.33508899999964
1772.66,2,24,64,2,abba,B1,False,1,BPo,1009197.0,268.0,True,True,True,153.29114290000007
1773.02,2,24,64,2,abba,B1,False,2,OPA_SUMo,981671.0,266.0,True,True,True,-394.90841529999904
1773.38,2,24,64,2,abba,B1,False,3,SUMo,983743.0,263.0,True,True,True,-353.643084899999
1773.74,2,24,64,2,abba,B1,False,4,LPo,875000.0,244.0,True,False,True,-2519.3360500000003
1775.6,2,24,64,2,abba,B2,False,0,PGAgain,1002208.0,283.0,True,True,True,14.100315599999403
1775.96,2,24,64,2,abba,B2,False,1,BPo,1009221.0,247.0,True,True,True,153.7691197000001
1776.32,2,24,64,2,abba,B2,False,2,OPA_SUMo,981717.0,268.0,True,True,True,-393.9922931000003
1776.68,2,24,64,2,abba,B2,False,3,SUMo,983594.0,261.0,True,True,True,-356.610524199999
1777.04,2,24,64,2,abba,B2,False,4,LPo,875029.0,259.0,True,False,True,-2518.7584947
1778.9,2,24,64,-2,abba,A2,False,0,PGAgain,1002309.0,274.0,True,True,True,16.111801299999385
1779.26,2,24,64,-2,abba,A2,False,1,BPo,1009273.0,273.0,True,True,True,154.8047361000005
1779.62,2,24,64,-2,abba,A2,False,2,OPA_SUMo,978676.0,288.0,True,True,True,-454.55593679999913
1779.98,2,24,64,-2,abba,A2,False,3,SUMo,980686.0,257.0,True,True,True,-414.5253797999993
1780.34,2,24,64,-2,abba,A2,False,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003
1850.38,2,24,0,0,referencia,,False,0,PGAgain,1002295.0,244.0,True,True,True,15.832981499999185
1850.74,2,24,0,0,referencia,,False,1,BPo,1003420.0,262.0,True,True,True,38.23814399999919
1851.1,2,24,0,0,referencia,,False,2,OPA_SUMo,1003150.0,281.0,True,True,True,32.86090499999955
1851.46,2,24,0,0,referencia,,False,3,SUMo,1005215.0,257.0,True,True,True,73.98682550000063
1851.82,2,24,0,0,referencia,,False,4,LPo,875002.0,278.0,True,False,True,-2519.296218600001
1853.68,2,24,0,-255,malla,,False,0,PGAgain,1002321.0,293.0,True,True,True,16.350789700000526
1854.04,2,24,0,-255,malla,,False,1,BPo,1003519.0,264.0,True,True,True,40.20979830000011
1854.4,2,24,0,-255,malla,,False,2,OPA_SUMo,875000.0,270.0,True,False,True,-2519.3360500000003
